"","YEAR","X","XX","PRED","PETD","CLDD","DTRD","TMPD","TMND","TMXD","VAPD","WETD","FRSD"
"16-SEP-1981",0,"/","969:",217.7,2.7,84.9,9.5,22.5,17.8,27.3,21.9,19.4,0
"16-OCT-1981",0,"/","970:",135.1,3.1,73.8,11.3,23.7,18.1,29.4,20.9,13.24,0
"16-NOV-1981",0,"/","971:",17,3.7,53.3,15.3,22.4,14.8,30.1,14.2,2.42,0
"16-DEC-1981",0,"/","972:",0,4.2,40.1,18.7,22.4,13.1,31.8,10.3,0,0
"16-JAN-1982",0,"/","973:",0,4.1,49.7,16.1,22.5,14.5,30.6,9.4,0,0
"15-FEB-1982",0,"/","974:",10.9,4.6,51.1,15.9,23.8,15.9,31.8,8.7,0,0
"16-MAR-1982",0,"/","975:",44.2,4.7,61.4,14.5,26.1,18.9,33.4,12.8,4.06,0
"16-APR-1982",0,"/","976:",99.6,4.3,66.3,12,26.6,20.6,32.6,19,10.98,0
"16-MAY-1982",0,"/","977:",136.5,3.5,72,10.3,24.9,19.8,30.1,21.5,14.9,0
"16-JUN-1982",0,"/","978:",156.1,2.9,78,10,23.4,18.4,28.4,22.4,16.12,0
"16-JUL-1982",0,"/","979:",292,2.6,87.5,9.4,22.8,18.1,27.5,22,21.34,0
"16-AUG-1982",0,"/","980:",313.8,2.4,90.7,8.2,22.3,18.2,26.4,22.6,21.97,0
"16-SEP-1982",0,"/","981:",301.4,2.7,83.2,9.7,22.9,18.1,27.8,22.4,22.6,0
"16-OCT-1982",0,"/","982:",107.7,3,76.7,10.5,23.3,18.1,28.6,20.9,11.67,0
"16-NOV-1982",0,"/","983:",4.9,3.6,53.2,14.6,22.4,15.1,29.7,14.5,0.98,0
"16-DEC-1982",0,"/","984:",0,4.2,39.4,18.5,22.2,13,31.5,10.3,0,0
"16-JAN-1983",0,"/","985:",0,3.5,73.9,14.4,20.3,13.1,27.5,8.1,0,0
"15-FEB-1983",0,"/","986:",0.1,4.8,44.7,17,25.2,16.7,33.7,9.7,0,0
"16-MAR-1983",0,"/","987:",3.1,4.9,53,15.8,26.4,18.5,34.3,14.4,0.92,0
"16-APR-1983",0,"/","988:",30.9,4.5,61.5,13.6,27.3,20.5,34.1,20.7,5.52,0
"16-MAY-1983",0,"/","989:",148.5,3.8,66.3,12.6,25.9,19.6,32.2,22.5,15.5,0
"16-JUN-1983",0,"/","990:",171.5,2.9,78.7,9.1,23.7,19.2,28.3,23.3,16.53,0
"16-JUL-1983",0,"/","991:",259.7,2.5,88.8,8.4,23,18.8,27.2,23.1,20,0
"16-AUG-1983",0,"/","992:",249.1,2.5,91,8.5,22.8,18.6,27.1,22.9,19.99,0
"16-SEP-1983",0,"/","993:",185.7,2.7,84.1,10,22.9,17.9,27.9,22.3,18.1,0
"16-OCT-1983",0,"/","994:",25.2,3.2,70,12.7,23.2,16.9,29.6,20.7,5.84,0
"16-NOV-1983",0,"/","995:",0.2,3.9,47.9,16.8,22.9,14.5,31.3,14.2,0.19,0
"16-DEC-1983",0,"/","996:",0,4,44.9,16.9,21.8,13.4,30.3,10.2,0,0
"16-JAN-1984",0,"/","997:",0,4.3,33,19.1,21.3,11.8,30.9,8,0,0
"15-FEB-1984",0,"/","998:",1.2,4.6,47.9,16.2,24.3,16.2,32.4,9.3,0,0
"16-MAR-1984",0,"/","999:",53.1,4.7,61.7,14,26.4,19.4,33.4,13.5,5.8,0
"16-APR-1984",0,"/","1000:",129.6,4.1,70.4,11.3,26.4,20.8,32.1,20.1,12.73,0
"16-MAY-1984",0,"/","1001:",133,3.5,72.6,10.3,24.9,19.8,30.1,22.4,14.81,0
"16-JUN-1984",0,"/","1002:",132.7,2.9,78,9.8,23.4,18.5,28.3,22.6,14.68,0
"16-JUL-1984",0,"/","1003:",244.1,2.7,85.2,10,22.7,17.7,27.7,21.8,19.52,0
"16-AUG-1984",0,"/","1004:",203.9,2.8,86.6,9.9,23.3,18.4,28.3,22.5,18.03,0
"16-SEP-1984",0,"/","1005:",185.5,2.7,83.6,9.8,22.7,17.8,27.6,22.1,18.01,0
"16-OCT-1984",0,"/","1006:",110.9,3.2,71.1,11,23.7,18.2,29.2,21.3,11.29,0
"16-NOV-1984",0,"/","1007:",9.5,3.7,53.3,15.3,23,15.4,30.7,14.5,1.55,0
"16-DEC-1984",0,"/","1008:",0,3.9,46.3,16.3,21.4,13.3,29.6,10.4,0,0
"16-JAN-1985",0,"/","1009:",0,4,51,16.2,22.3,14.2,30.4,9.3,0,0
"15-FEB-1985",0,"/","1010:",0.6,4.5,53.8,15.9,23.4,15.5,31.4,8.4,0,0
"16-MAR-1985",0,"/","1011:",168.9,4.7,63.8,13.5,27.1,20.4,33.9,14.2,10.39,0
"16-APR-1985",0,"/","1012:",40.3,3.9,72.6,10.8,25.5,20.1,30.9,19.3,6.5,0
"16-MAY-1985",0,"/","1013:",135.3,3.3,77.1,9.8,24.9,20,29.8,22.1,15.03,0
"16-JUN-1985",0,"/","1014:",187.3,2.9,78.4,9.4,23.5,18.8,28.2,22.6,17.41,0
"16-JUL-1985",0,"/","1015:",270.2,2.5,88.8,8.4,22.5,18.3,26.7,22.6,20.55,0
"16-AUG-1985",0,"/","1016:",251.5,2.7,86.8,9,22.8,18.3,27.3,22.4,20.08,0
"16-SEP-1985",0,"/","1017:",252.7,2.7,83.8,9.6,22.5,17.7,27.3,21.9,20.81,0
"16-OCT-1985",0,"/","1018:",78.3,3.2,71.2,11.9,23.5,17.6,29.5,21,9.88,0
"16-NOV-1985",0,"/","1019:",15.2,3.7,54.6,15,23,15.5,30.5,14.7,1.79,0
"16-DEC-1985",0,"/","1020:",0,3.4,83.1,15.9,21.6,13.7,29.6,10.7,0,0
"16-JAN-1986",0,"/","1021:",0,4.2,42.5,18,22,13,31,9,0,0
"15-FEB-1986",0,"/","1022:",1.1,4.7,50.3,16.5,24.9,16.7,33.2,9.5,0,0
"16-MAR-1986",0,"/","1023:",58.6,4.6,64.2,13.5,26.6,19.9,33.4,14.3,4.49,0
"16-APR-1986",0,"/","1024:",72.2,4.4,64.2,12.6,27.2,20.9,33.5,20.7,9.24,0
"16-MAY-1986",0,"/","1025:",105.2,3.5,69.4,11.2,25,19.4,30.6,23.1,12.97,0
"16-JUN-1986",0,"/","1026:",179.2,3,77,10.1,23.8,18.8,28.9,22.9,17.12,0
"16-JUL-1986",0,"/","1027:",258.7,2.4,89.8,8.2,22.3,18.2,26.4,22.9,20.12,0
"16-AUG-1986",0,"/","1028:",263.4,2.6,87.8,8.7,22.5,18.2,26.9,22.8,20.45,0
"16-SEP-1986",0,"/","1029:",254,2.6,86.2,9.2,22.4,17.8,27,22,20.98,0
"16-OCT-1986",0,"/","1030:",133.5,3.3,68.4,12,23.5,17.5,29.5,20.6,13,0
"16-NOV-1986",0,"/","1031:",13.8,3.8,50.9,15.5,23.2,15.5,31,14.4,1.68,0
"16-DEC-1986",0,"/","1032:",0,4,46.1,17.2,21.3,12.7,29.9,10.3,0,0
"16-JAN-1987",0,"/","1033:",0,4.4,34.3,19.3,22.3,12.7,32,8.9,0,0
"15-FEB-1987",0,"/","1034:",0.7,4.7,48.1,16.8,25,16.6,33.4,9.7,0,0
"16-MAR-1987",0,"/","1035:",29.8,4.6,63.3,13.9,25.9,19,32.9,13.5,4.8,0
"16-APR-1987",0,"/","1036:",33.8,4.3,62,13.6,26.3,19.5,33.1,20.1,4.89,0
"16-MAY-1987",0,"/","1037:",114.9,3.8,65.9,12.8,25.5,19.1,31.9,22.8,13.86,0
"16-JUN-1987",0,"/","1038:",169.7,3.1,72.2,10.2,24,18.9,29.1,23.2,16.67,0
"16-JUL-1987",0,"/","1039:",202.8,2.7,86,9.8,24.1,19.2,29,23.4,18.1,0
"16-AUG-1987",0,"/","1040:",301.8,2.5,89.9,8.7,23,18.7,27.4,23.4,21.77,0
"16-SEP-1987",0,"/","1041:",247.1,2.7,84.9,9.5,23.1,18.4,27.9,22.5,20.74,0
"16-OCT-1987",0,"/","1042:",113.3,3.2,69.5,11.8,23.8,17.9,29.7,21.5,12.14,0
"16-NOV-1987",0,"/","1043:",0.4,3.9,48.1,16.4,23.5,15.3,31.7,14.9,0.11,0
"16-DEC-1987",0,"/","1044:",0,4.1,41.9,17.8,22.3,13.4,31.2,10.8,0,0
"16-JAN-1988",0,"/","1045:",0,3.9,56,15.7,22.6,14.8,30.5,9.9,0,0
"15-FEB-1988",0,"/","1046:",3.6,4.6,50.9,16.5,24.9,16.7,33.2,10,0,0
"16-MAR-1988",0,"/","1047:",23.5,4.8,58.7,15.1,26.8,19.3,34.4,14.3,2.89,0
"16-APR-1988",0,"/","1048:",97.7,4.2,68.1,12.1,27.1,21.1,33.2,20.7,11.18,0
"16-MAY-1988",0,"/","1049:",165.9,3.6,69.7,11.1,25.3,19.8,30.9,23.3,16.47,0
"16-JUN-1988",0,"/","1050:",171.1,2.9,78.4,9.4,23.5,18.8,28.2,22.8,16.79,0
"16-JUL-1988",0,"/","1051:",250.2,2.5,87.9,8.6,22.7,18.4,27,22.9,19.85,0
"16-AUG-1988",0,"/","1052:",253.5,2.4,91.8,7.5,22.3,18.6,26.1,23.3,20.07,0
"16-SEP-1988",0,"/","1053:",342,2.5,88.5,8.5,22.4,18.2,26.7,22.3,23.93,0
"16-OCT-1988",0,"/","1054:",134.3,3.2,69.9,11.9,23.2,17.3,29.2,20.9,12.83,0
"16-NOV-1988",0,"/","1055:",0.1,3.9,46.5,17,23.2,14.7,31.7,14.3,0.08,0
"16-DEC-1988",0,"/","1056:",0,3.7,57.6,14.7,21.4,14.1,28.8,10.8,0,0
"16-JAN-1989",0,"/","1057:",0,3.9,53.3,16.8,20.5,12.1,28.9,7.7,0,0
"15-FEB-1989",0,"/","1058:",0.1,4.5,50.7,16.4,23,14.8,31.2,8.2,0,0
"16-MAR-1989",0,"/","1059:",4.5,4.9,53.7,16.3,26,17.9,34.2,13.1,1.09,0
"16-APR-1989",0,"/","1060:",76.5,4.4,62.1,13.7,26.3,19.5,33.2,19.1,9.93,0
"16-MAY-1989",0,"/","1061:",191.4,3.4,71.7,10.7,24.2,18.9,29.6,21.5,17.49,0
"16-JUN-1989",0,"/","1062:",181.3,3.1,76.1,10.2,23.9,18.8,29,22.5,17.22,0
"16-JUL-1989",0,"/","1063:",259.4,2.6,87.7,8.8,22.8,18.4,27.2,22.4,20.21,0
"16-AUG-1989",0,"/","1064:",307.4,2.6,86.2,8.4,22.8,18.6,27,22.9,21.85,0
"16-SEP-1989",0,"/","1065:",206.9,2.6,85.8,8.9,22.6,18.2,27.1,22.4,18.91,0
"16-OCT-1989",0,"/","1066:",108.5,3.1,73.3,11.1,23.6,18.1,29.2,21.4,11.63,0
"16-NOV-1989",0,"/","1067:",4.1,3.8,51.9,15.9,23.3,15.4,31.3,14.6,3.26,0
"16-DEC-1989",0,"/","1068:",0,4,44.4,17.8,21.5,12.6,30.4,10.1,0,0
"16-JAN-1990",0,"/","1069:",0,4,60,16.1,23.2,15.2,31.3,9.2,0,0
"15-FEB-1990",0,"/","1070:",0.1,4.5,52.3,16.1,23.3,15.3,31.4,9,0,0
"16-MAR-1990",0,"/","1071:",0.6,4.8,55.9,16.2,25.7,17.6,33.8,13,0.16,0
"16-APR-1990",0,"/","1072:",135.8,4.4,67.2,12.2,27.2,21.1,33.3,19.2,13.08,0
"16-MAY-1990",0,"/","1073:",181.6,3.5,74.6,10.5,25.2,20,30.5,22.1,17.12,0
"16-JUN-1990",0,"/","1074:",176.3,3.1,76.1,9.9,24.3,19.4,29.3,22.7,17.06,0
"16-JUL-1990",0,"/","1075:",291.8,2.7,80,8.1,22.7,18.7,26.8,22.2,21.31,0
"16-AUG-1990",0,"/","1076:",271.4,2.7,87.8,8.9,23,18.6,27.5,22.1,20.71,0
"16-SEP-1990",0,"/","1077:",219.6,2.8,84.3,9.6,23.3,18.5,28.1,21.9,19.52,0
"16-OCT-1990",0,"/","1078:",137.2,3.2,74.3,11.5,23.9,18.2,29.7,20.9,13.38,0
"16-NOV-1990",0,"/","1079:",23.8,3.6,60.5,13,23.8,17.3,30.3,14.9,2.71,0
"16-DEC-1990",0,"/","1080:",0,3.9,56.9,13.8,23.6,16.7,30.5,11,0,0
"16-JAN-1991",0,"/","1081:",0,4.1,47.1,17.1,22.3,13.8,30.9,8.9,0,0
"15-FEB-1991",0,"/","1082:",6.7,4.9,45.4,16.8,25.5,17.1,33.9,9.1,0,0
"16-MAR-1991",0,"/","1083:",22,4.7,60.7,14.5,26.6,19.4,33.9,13.6,3.45,0
"16-APR-1991",0,"/","1084:",132.8,4.2,69.5,11.8,26.8,20.9,32.7,19.4,12.75,0
"16-MAY-1991",0,"/","1085:",259.3,3.3,77.5,11,24.5,19,30,22.2,20.09,0
"16-JUN-1991",0,"/","1086:",167.2,3.1,77.3,9.9,24,19.1,29,22.4,16.65,0
"16-JUL-1991",0,"/","1087:",222.5,2.6,87.6,9,23,18.5,27.5,22.1,18.78,0
"16-AUG-1991",0,"/","1088:",245,2.5,91.2,8.6,22.7,18.4,27,22.5,19.74,0
"16-SEP-1991",0,"/","1089:",195.2,2.8,83.3,9.8,23.5,18.6,28.4,22,18.58,0
"16-OCT-1991",0,"/","1090:",126.8,3.2,71.2,11.6,23.5,17.7,29.3,20.9,12.49,0
"16-NOV-1991",0,"/","1091:",2.7,3.7,55,15,22.9,15.4,30.4,14.6,1.62,0
"16-DEC-1991",0,"/","1092:",0,4,45,16.9,21.5,13.1,30,10.6,0,0
"16-JAN-1992",0,"/","1093:",0,4,47.8,17,21.5,13,30,8.9,0,0
"15-FEB-1992",0,"/","1094:",0.2,4.6,48.2,16.5,23.5,15.3,31.8,9.3,0,0
"16-MAR-1992",0,"/","1095:",67.5,4.7,61.3,14.4,26.9,19.7,34.1,13.8,9.37,0
"16-APR-1992",0,"/","1096:",83.7,4.2,69.7,11.8,26.6,20.7,32.5,19.8,10.35,0
"16-MAY-1992",0,"/","1097:",222.6,3.5,71.3,10.8,24.9,19.5,30.3,22.4,18.63,0
"16-JUN-1992",0,"/","1098:",177.5,3,78.4,9.9,23.8,18.9,28.8,22.9,17.11,0
"16-JUL-1992",0,"/","1099:",246.4,2.5,87.5,8.8,22.5,18.1,26.9,22.5,19.64,0
"16-AUG-1992",0,"/","1100:",295.8,2.5,91.9,8.5,22.6,18.4,26.9,22.6,21.34,0
"16-SEP-1992",0,"/","1101:",257.6,2.7,84,9.5,22.8,18.1,27.6,22.3,21.08,0
"16-OCT-1992",0,"/","1102:",121.7,3.2,70.3,11.8,23.5,17.6,29.4,21.1,12.33,0
"16-NOV-1992",0,"/","1103:",16.5,3.6,58.4,14.8,22.9,15.5,30.3,14.8,2.99,0
"16-DEC-1992",0,"/","1104:",0,4,42.3,17.2,21.7,13.1,30.3,10.6,0,0
"16-JAN-1993",0,"/","1105:",0,4,47.7,17,21.2,12.7,29.7,8.9,0,0
"15-FEB-1993",0,"/","1106:",0.4,4.7,43.6,16.7,23.8,15.5,32.2,9,0,0
"16-MAR-1993",0,"/","1107:",67.6,4.7,63.9,14.5,26.6,19.4,33.9,13.5,6.6,0
"16-APR-1993",0,"/","1108:",129.6,4.3,63.1,12,26.4,20.4,32.4,19.3,12.45,0
"16-MAY-1993",0,"/","1109:",148.6,3.6,69.5,10.8,25.3,19.9,30.7,22.2,15.63,0
"16-JUN-1993",0,"/","1110:",200.6,3.1,76.1,9.9,23.8,18.9,28.8,22.3,18.18,0
"16-JUL-1993",0,"/","1111:",257,2.7,88.4,9,23.4,18.9,27.9,22.1,20.08,0
"16-AUG-1993",0,"/","1112:",311.6,2.6,90,8.6,22.7,18.4,27,22.2,22.12,0
"16-SEP-1993",0,"/","1113:",229.3,2.7,84.7,9.6,22.9,18.1,27.7,22,19.84,0
"16-OCT-1993",0,"/","1114:",115.8,3.2,71,11.7,23.9,18.1,29.8,20.9,12.03,0
"16-NOV-1993",0,"/","1115:",11.2,3.8,57.6,15.2,23.9,16.3,31.5,14.2,2.01,0
"16-DEC-1993",0,"/","1116:",0,3.9,50.9,16.8,22,13.6,30.4,10.5,0,0
"16-JAN-1994",0,"/","1117:",0,4.2,44.5,17.1,22.3,13.8,30.9,8.9,0,0
"15-FEB-1994",0,"/","1118:",0.7,4.6,47.9,16.5,24,15.8,32.3,8.9,0,0
"16-MAR-1994",0,"/","1119:",4.1,5,53.4,14.8,27,19.6,34.4,13.3,1.05,0
"16-APR-1994",0,"/","1120:",123.4,4.2,67.8,11.8,26.6,20.7,32.5,19.5,12.38,0
"16-MAY-1994",0,"/","1121:",151.8,3.6,69.4,10.9,25.2,19.8,30.7,22.1,15.63,0
"16-JUN-1994",0,"/","1122:",230.4,3,76.6,9.9,23.6,18.7,28.6,22.2,18.82,0
"16-JUL-1994",0,"/","1123:",203.7,2.5,87.9,8.8,22.6,18.2,27,22.3,17.81,0
"16-AUG-1994",0,"/","1124:",291.9,2.4,90.5,8.4,22.1,17.9,26.3,22.5,21.35,0
"16-SEP-1994",0,"/","1125:",302.9,2.6,84.6,9.5,22.3,17.6,27.1,22.2,22.6,0
"16-OCT-1994",0,"/","1126:",148.4,3.2,72,11.5,23.7,18,29.5,21.1,13.72,0
"16-NOV-1994",0,"/","1127:",5.7,3.8,52.3,15.2,23.2,15.6,30.8,14.6,1.06,0
"16-DEC-1994",0,"/","1128:",0,4,42,17,21.5,13,30,10.7,0,0
"16-JAN-1995",0,"/","1129:",0,4.1,44.5,17.2,21.7,13.1,30.3,8.7,0,0
"15-FEB-1995",0,"/","1130:",0.2,4.6,45.6,16.7,23.6,15.3,32,8.8,0,0
"16-MAR-1995",0,"/","1131:",136.2,4.9,57.3,14.7,26.8,19.5,34.2,13.1,8.75,0
"16-APR-1995",0,"/","1132:",88.5,4.3,65.8,11.9,26.5,20.6,32.5,19.1,10.73,0
"16-MAY-1995",0,"/","1133:",142.8,3.7,68.3,11.1,25.3,19.8,30.9,21.6,15.16,0
"16-JUN-1995",0,"/","1134:",223.1,3.1,76.1,9.9,24,19.1,29,22.7,18.9,0
"16-JUL-1995",0,"/","1135:",269.1,2.6,88.6,9,23.4,18.9,27.9,22.5,20.47,0
"16-AUG-1995",0,"/","1136:",258.2,2.6,89.9,8.7,23.1,18.8,27.5,22.7,20.15,0
"16-SEP-1995",0,"/","1137:",200.2,2.8,83.2,9.6,23.1,18.3,27.9,22.4,18.4,0
"16-OCT-1995",0,"/","1138:",224.6,3,80.7,11.6,24,18.2,29.8,21.2,16.41,0
"16-NOV-1995",0,"/","1139:",9.6,3.7,53.3,15.1,23.1,15.6,30.7,14.7,1.26,0
"16-DEC-1995",0,"/","1140:",0,4.2,43,17.1,22.8,14.3,31.4,10.7,0,0
"16-JAN-1996",0,"/","1141:",0,4.4,33.1,17.5,22.9,14.2,31.7,9,0,0
"15-FEB-1996",0,"/","1142:",1.5,4.8,45.3,16.7,25.1,16.8,33.5,9.1,0,0
"16-MAR-1996",0,"/","1143:",106.1,4.9,55.1,14.6,26.8,19.5,34.1,13.5,8.94,0
"16-APR-1996",0,"/","1144:",140.7,4.2,65.7,12,26.4,20.4,32.4,19.6,13.36,0
"16-MAY-1996",0,"/","1145:",203.7,3.6,69.5,10.9,24.9,19.5,30.4,22,18,0
"16-JUN-1996",0,"/","1146:",233.8,3,76.6,9.9,23.6,18.7,28.6,22.1,19.27,0
"16-JUL-1996",0,"/","1147:",211.8,2.7,85.5,9.1,23.4,18.9,28,22,17.96,0
"16-AUG-1996",0,"/","1148:",304,2.6,88.8,8.7,22.6,18.3,27,22.1,21.86,0
"16-SEP-1996",0,"/","1149:",289.7,2.7,86.4,9.5,22.7,18,27.5,21.8,22.23,0
"16-OCT-1996",0,"/","1150:",210.1,3.2,70.7,11.5,23.4,17.7,29.2,20.7,15.96,0
"16-NOV-1996",0,"/","1151:",0.1,3.7,49.2,15.1,22.4,14.9,30,14.5,0.02,0
"16-DEC-1996",0,"/","1152:",0,4,51.1,17.3,22.2,13.6,30.9,10.3,0,0
"16-JAN-1997",0,"/","1153:",0,4.4,35.4,17.4,22.7,14,31.4,8.7,0,0
"15-FEB-1997",0,"/","1154:",0.1,4.6,46.2,16.3,23.1,15,31.3,8.9,0,0
"16-MAR-1997",0,"/","1155:",8.4,4.7,57.9,14.3,26.3,19.2,33.5,13.4,1.11,0
"16-APR-1997",0,"/","1156:",184.1,4.2,68.8,11.8,26.3,20.4,32.2,19,15.11,0
"16-MAY-1997",0,"/","1157:",219.3,3.5,71.6,10.9,24.7,19.3,30.2,21.7,18.6,0
"16-JUN-1997",0,"/","1158:",278.6,3.1,77.5,9.9,23.8,18.9,28.8,22.1,20.97,0
"16-JUL-1997",0,"/","1159:",219.7,2.7,87.5,9,23.4,18.9,27.9,21.9,18.63,0
"16-AUG-1997",0,"/","1160:",266.7,2.7,89.6,8.8,23.1,18.7,27.5,22,20.43,0
"16-SEP-1997",0,"/","1161:",266.2,2.9,85.6,9.6,24,19.2,28.8,21.7,21.32,0
"16-OCT-1997",0,"/","1162:",205.9,3.4,72.5,11.6,24.9,19.1,30.7,20.6,16.33,0
"16-NOV-1997",0,"/","1163:",17.1,3.9,55,15.3,24.1,16.5,31.8,14.2,2.39,0
"16-DEC-1997",0,"/","1164:",0,4.2,37.8,17.1,22.1,13.6,30.7,10.3,0,0
"16-JAN-1998",0,"/","1165:",0,4.3,34.9,17.2,22.5,13.9,31.1,8.8,0,0
"15-FEB-1998",0,"/","1166:",0.8,4.8,45.6,16.5,25.6,17.4,33.9,10.2,0,0
"16-MAR-1998",0,"/","1167:",15.1,4.7,57.4,14.4,26.4,19.2,33.6,15.4,5.12,0
"16-APR-1998",0,"/","1168:",71.2,4.3,69,12,28.1,22.1,34.1,21.5,9.23,0
"16-MAY-1998",0,"/","1169:",196.7,3.6,70.6,11,26.1,20.6,31.6,24.3,17.78,0
"16-JUN-1998",0,"/","1170:",128.6,3,79.6,9.9,24.4,19.5,29.4,23.9,14.66,0
"16-JUL-1998",0,"/","1171:",233.4,2.5,87.9,8.2,23.5,19.4,27.6,24,18.95,0
"16-AUG-1998",0,"/","1172:",246.2,2.5,90.2,8.6,23.1,18.8,27.4,23.5,19.81,0
"16-SEP-1998",0,"/","1173:",334,2.5,87,9.4,22.8,18.1,27.5,23.3,23.92,0
"16-OCT-1998",0,"/","1174:",109.8,3.2,70.1,11.5,23.9,18.2,29.7,21.9,12.11,0
"16-NOV-1998",0,"/","1175:",21.5,3.8,53.8,15.2,24.1,16.5,31.7,15.3,1.2,0
"16-DEC-1998",0,"/","1176:",0,4.2,39.8,17.1,22.5,14,31.1,11.1,0,0
"16-JAN-1999",0,"/","1177:",0,4.3,34.1,17.4,22.4,13.7,31.1,9.1,0,0
"15-FEB-1999",0,"/","1178:",18,4.8,44.8,16.8,24.6,16.2,33,9,0,0
"16-MAR-1999",0,"/","1179:",17.5,5,53,14.9,27.2,19.8,34.7,14.3,8.2,0
"16-APR-1999",0,"/","1180:",52.6,4.1,71.5,12.1,26.5,20.5,32.6,20.2,8.32,0
"16-MAY-1999",0,"/","1181:",89.9,3.4,72,11.1,24.6,19.1,30.2,22.6,12.24,0
"16-JUN-1999",0,"/","1182:",144.9,3,76.7,9.9,23.6,18.7,28.6,22.9,15.69,0
"16-JUL-1999",0,"/","1183:",225.4,2.5,85.8,9,22.7,18.2,27.2,23.1,18.9,0
"16-AUG-1999",0,"/","1184:",283.5,2.4,90,8.6,22.5,18.2,26.8,23.3,21.22,0
"16-SEP-1999",0,"/","1185:",283.8,2.5,88,9.5,22.4,17.7,27.2,22.9,22.01,0
"16-OCT-1999",0,"/","1186:",264.8,3.2,70.2,11.5,23.4,17.7,29.2,20.5,18.08,0
"16-NOV-1999",0,"/","1187:",12,3.8,53.3,15,23.8,16.3,31.3,14.5,1.6,0
"16-DEC-1999",0,"/","1188:",0,4.1,39.8,17,22.1,13.6,30.6,10.6,0,0
"16-JAN-2000",0,"/","1189:",0,4.4,34.3,17.2,22.7,14.1,31.3,9.1,0,0
"15-FEB-2000",0,"/","1190:",0.1,4.5,46.4,16.3,22.8,14.7,31,9.2,0,0
"16-MAR-2000",0,"/","1191:",5.2,4.8,54.7,14.6,26.1,18.8,33.4,13.6,0.55,0
"16-APR-2000",0,"/","1192:",55.2,4.4,64,12.3,26.9,20.8,33.1,19.2,8.44,0
"16-MAY-2000",0,"/","1193:",135.1,3.6,71.3,11.2,25.3,19.7,30.9,21.8,14.32,0
"16-JUN-2000",0,"/","1194:",216.1,3.1,77.2,9.9,23.7,18.8,28.7,22,18.56,0
"16-JUL-2000",0,"/","1195:",235.4,2.5,90.9,9,22.8,18.3,27.3,21.7,19.08,0
"16-AUG-2000",0,"/","1196:",272.1,2.7,89.8,9,22.9,18.4,27.4,21.8,20.69,0
"16-SEP-2000",0,"/","1197:",216.5,2.6,87,9.7,22.8,18,27.7,22,19.6,0
"16-OCT-2000",0,"/","1198:",195,3.2,70,11.7,23.4,17.6,29.3,21,15.18,0
"16-NOV-2000",0,"/","1199:",3.4,3.8,54.6,15.2,23.5,15.9,31.1,14.8,0.45,0
"16-DEC-2000",0,"/","1200:",0,4.1,39.5,17,21.7,13.2,30.2,10.7,0,0
"16-JAN-2001",0,"/","1201:",0,4.3,32.6,17.5,21.8,13.1,30.6,8.9,0,0
"15-FEB-2001",0,"/","1202:",4,4.6,46.1,16.4,23.7,15.5,31.9,9.1,0,0
"16-MAR-2001",0,"/","1203:",36.1,4.8,55.3,14.8,26.2,18.8,33.6,13.3,3.88,0
"16-APR-2001",0,"/","1204:",110,4.3,67.5,11.9,26.8,20.9,32.8,19.3,11.2,0
"16-MAY-2001",0,"/","1205:",141.8,3.6,71.3,10.9,25.3,19.9,30.8,21.9,15,0
"16-JUN-2001",0,"/","1206:",172.3,3,76.5,9.9,23.5,18.6,28.5,22,16.57,0
"16-JUL-2001",0,"/","1207:",239.2,2.6,87.2,9,22.9,18.4,27.4,22,19.28,0
"16-AUG-2001",0,"/","1208:",254.6,2.6,88.8,8.7,22.7,18.4,27.1,22.2,19.97,0
"16-SEP-2001",0,"/","1209:",261.3,2.7,84.6,9.5,22.7,18,27.5,22,21.17,0
"16-OCT-2001",0,"/","1210:",216.3,3.1,72.5,11.5,23.5,17.8,29.3,21,15.7,0
"16-NOV-2001",0,"/","1211:",12,3.8,52.4,15.2,23.3,15.7,30.9,14.5,1.6,0
"16-DEC-2001",0,"/","1212:",0,4.2,39.3,17.2,22.8,14.2,31.4,10.5,0,0
"16-JAN-2002",0,"/","1213:",0,4,46.3,16.9,21.4,13,29.9,9,0,0
"15-FEB-2002",0,"/","1214:",4.6,4.7,45.7,16.6,24.4,16.1,32.7,9.2,0,0
"16-MAR-2002",0,"/","1215:",34.5,4.9,55.3,14.7,26.8,19.5,34.2,13.4,3.66,0
"16-APR-2002",0,"/","1216:",110.5,4.4,67.5,11.9,27.3,21.4,33.3,19.6,11.25,0
"16-MAY-2002",0,"/","1217:",151.8,3.7,70.2,11.3,25.7,20.1,31.4,22,15.62,0
"16-JUN-2002",0,"/","1218:",172.3,3,77.5,9.9,24,19.1,29,22.7,16.63,0
"16-JUL-2002",0,"/","1219:",242.3,2.7,86.5,9.1,23.5,19,28.1,22.4,19.39,0
"16-AUG-2002",0,"/","1220:",276.6,2.7,89.2,8.8,23.1,18.7,27.5,22.4,20.7,0
"16-SEP-2002",0,"/","1221:",336.6,2.7,83.8,9.7,22.9,18.1,27.8,22.1,23.9,0
"16-OCT-2002",0,"/","1222:",136,3.1,70.9,11.4,23.3,17.6,29,21.3,12.8,0
"16-NOV-2002",0,"/","1223:",11.1,3.8,53.5,15.1,23.5,16,31.1,15,1.57,0
"16-DEC-2002",0,"/","1224:",0,4.1,38.9,17.1,22.2,13.7,30.8,10.9,0,0
